window_s,task,dataset_id,split,model,feature_set,train_rows,test_rows,feature_count,prevalence,auc,average_precision,brier
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal_reverse,408,510,261,0.3529411764705882,0.97979797979798,0.9667561241508555,0.0785285652809127
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_shape,408,510,351,0.3529411764705882,0.9497643097643096,0.9241724795800748,0.0854518056303034
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_shape,408,510,351,0.3529411764705882,0.9867003367003369,0.9768174265621478,0.0678473539153147
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_shape_coupling,408,510,369,0.3529411764705882,0.95,0.9277347351219482,0.084451778835181
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_shape_coupling,408,510,369,0.3529411764705882,0.9868350168350168,0.977247432208195,0.0680579935232562
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_shuffle,408,510,351,0.3529411764705882,0.9297643097643098,0.8873312641161288,0.1041146884864545
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_shuffle,408,510,351,0.3529411764705882,0.9764646464646464,0.9649225573655794,0.077546668902711
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_reverse,408,510,351,0.3529411764705882,0.9509259259259258,0.9258315650617402,0.0836458021042815
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_reverse,408,510,351,0.3529411764705882,0.985976430976431,0.9759822132224945,0.0678666278230964
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,quality_only,408,510,20,0.3529411764705882,0.6107912457912458,0.4219636291241805,0.2460520718578645
5,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,quality_only,408,510,20,0.3529411764705882,0.6432491582491583,0.4876836155252521,0.2314296636237757
5,wesad_stress,wesad,group_subject_cv,logistic,base,342,428,45,0.5046728971962616,0.7236198462613557,0.6868337833238838,0.2226333544949485
5,wesad_stress,wesad,group_subject_cv,extra_trees,base,342,428,45,0.5046728971962616,0.6984407756813418,0.6574668346358902,0.225460767794094
