window_s,task,dataset_id,split,model,feature_set,train_rows,test_rows,feature_count,prevalence,auc,average_precision,brier
10,pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,base_temporal,274,343,210,0.0962099125364431,0.2989247311827957,0.0656824452284967,0.121331801270036
10,pain_high_4_plus,rheumapain,group_subject_cv,logistic,base_temporal_coupling,274,343,222,0.0962099125364431,0.3635386119257087,0.0715767888444456,0.1682507140867735
10,pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,base_temporal_coupling,274,343,222,0.0962099125364431,0.2858260019550342,0.0645842064083671,0.1204522907122066
10,pain_high_4_plus,rheumapain,group_subject_cv,logistic,base_temporal_shuffle,274,343,210,0.0962099125364431,0.2525904203323558,0.0632274559490504,0.1642422817617908
10,pain_high_4_plus,rheumapain,group_subject_cv,extra_trees,base_temporal_shuffle,274,343,210,0.0962099125364431,0.187683284457478,0.0585594832291528,0.1170869986555105
10,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_distribution,238,298,60,0.5570469798657718,0.5691858342460752,0.5927916892810304,0.2627902289027887
10,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_distribution,238,298,60,0.5570469798657718,0.6264147499087258,0.6598807441837224,0.2403467416559523
10,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_temporal,238,298,120,0.5570469798657718,0.5454545454545454,0.6057945754375997,0.3236611041569202
10,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_temporal,238,298,120,0.5570469798657718,0.619888645491055,0.6541271910417523,0.2391383972004982
10,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_temporal_coupling,238,298,129,0.5570469798657718,0.5915936473165389,0.6399432632007978,0.3007275303831287
10,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_temporal_coupling,238,298,129,0.5570469798657718,0.6396038700255567,0.6752757398199969,0.2358145795030199
10,pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_temporal_shuffle,238,298,120,0.5570469798657718,0.5254198612632348,0.5748835547146804,0.3325568463753676
10,pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_temporal_shuffle,238,298,120,0.5570469798657718,0.566219423147134,0.6123901102520665,0.2448700928979522
10,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_distribution,408,510,135,0.3529411764705882,0.9357744107744108,0.8831105659730212,0.101439432357791
10,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_distribution,408,510,135,0.3529411764705882,0.9812962962962964,0.9693495919644246,0.0684081257203082
10,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal,408,510,270,0.3529411764705882,0.9574242424242424,0.919013325243912,0.0830522423432631
10,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal,408,510,270,0.3529411764705882,0.9794276094276094,0.9616517304797888,0.0763692646809424
10,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal_coupling,408,510,288,0.3529411764705882,0.9554377104377104,0.9195560313370722,0.0851507936665786
10,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal_coupling,408,510,288,0.3529411764705882,0.9788215488215488,0.961401720401258,0.0773360877947
10,stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_temporal_shuffle,408,510,270,0.3529411764705882,0.9302525252525252,0.8814213036814386,0.1019960453757787
10,stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_temporal_shuffle,408,510,270,0.3529411764705882,0.976936026936027,0.9625850429161368,0.0924947345037076
10,wesad_stress,wesad,group_subject_cv,logistic,base_distribution,348,436,135,0.5045871559633027,0.7095328282828282,0.7072001225344295,0.2407410906396811
10,wesad_stress,wesad,group_subject_cv,extra_trees,base_distribution,348,436,135,0.5045871559633027,0.7359848484848484,0.6968846972240845,0.2126741761089896
10,wesad_stress,wesad,group_subject_cv,logistic,base_temporal,348,436,270,0.5045871559633027,0.714520202020202,0.7076819244804224,0.272990897730072
10,wesad_stress,wesad,group_subject_cv,extra_trees,base_temporal,348,436,270,0.5045871559633027,0.7480639730639731,0.7000306669167519,0.2109719448946939
