task,dataset_id,split,model,feature_set,train_rows,test_rows,feature_count,prevalence,auc,average_precision,brier
pain_high_4_plus,painmonit,leave_dataset_out,logistic,base_temporal_coupling,1440,344,96,0.7122093023255814,0.4956091527520098,0.7178986508855465,0.3031908578059302
pain_high_4_plus,painmonit,leave_dataset_out,logistic,base_temporal_shuffle,1440,344,90,0.7122093023255814,0.40639043496186356,0.6666072357894125,0.32597239939208733
pain_high_4_plus,painmonit,leave_dataset_out,logistic,base_shape,1440,344,120,0.7122093023255814,0.5040610183467327,0.7108206411213371,0.31040341633722607
pain_high_4_plus,painmonit,leave_dataset_out,logistic,base_shape_coupling,1440,344,126,0.7122093023255814,0.4871985157699444,0.7063960479199358,0.3172918898311639
pain_high_4_plus,painmonit,leave_dataset_out,logistic,base_shuffle,1440,344,120,0.7122093023255814,0.39983508554937125,0.652753387772057,0.33911513180903324
pain_high_4_plus,painmonit,leave_dataset_out,logistic,quality_only,1440,344,10,0.7122093023255814,0.5,0.7122093023255814,0.5114689748000032
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base,1385,399,15,0.20300751879699247,0.42732354996505933,0.1899694586155894,0.3150333325737582
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_distribution,1385,399,45,0.20300751879699247,0.42767295597484273,0.20639282826746766,0.37051099233937057
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_temporal,1385,399,90,0.20300751879699247,0.30200326112275794,0.15175535166867152,0.3919292678575177
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_temporal_coupling,1385,399,96,0.20300751879699247,0.31462070036493517,0.15345463997172032,0.39403223700003187
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_temporal_shuffle,1385,399,90,0.20300751879699247,0.40261278049538,0.1806894560587905,0.3585314470289335
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_shape,1385,399,120,0.20300751879699247,0.34364081062194274,0.1682212246738392,0.4008604182600985
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_shape_coupling,1385,399,126,0.20300751879699247,0.3595970184020499,0.1726573971324982,0.40318304561619106
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,base_shuffle,1385,399,120,0.20300751879699247,0.40622330926314154,0.19732633200906385,0.40118621306429053
pain_high_4_plus,painmonit_pmed,leave_dataset_out,logistic,quality_only,1385,399,10,0.20300751879699247,0.22150399875766752,0.13128491826697142,0.4695454696474546
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base,1384,400,15,0.475,0.46338345864661656,0.44268231778433953,0.2737476562066621
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_distribution,1384,400,45,0.475,0.44441102756892226,0.44202030387549984,0.2903957589238205
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_temporal,1384,400,90,0.475,0.47679197994987466,0.4583884737437295,0.3346196371088284
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_temporal_coupling,1384,400,96,0.475,0.4809774436090225,0.4619600799669371,0.33574025036139515
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_temporal_shuffle,1384,400,90,0.475,0.48799498746867176,0.49146924727667946,0.2853083273564372
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_shape,1384,400,120,0.475,0.462280701754386,0.4433408525980967,0.343928292045654
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_shape_coupling,1384,400,126,0.475,0.46338345864661656,0.4429606902603119,0.3464780316932253
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,base_shuffle,1384,400,120,0.475,0.45142857142857146,0.46453942846816,0.31175671094972196
pain_high_4_plus,physiopain_watch,leave_dataset_out,logistic,quality_only,1384,400,10,0.475,0.5,0.475,0.33594616173008085
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base,1441,343,15,0.09620991253644315,0.500097751710655,0.09073421852584687,0.26645735986939983
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_distribution,1441,343,45,0.09620991253644315,0.47126099706744873,0.08542707597807474,0.26977463435346494
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_temporal,1441,343,90,0.09620991253644315,0.5152492668621701,0.09707364347820098,0.282236968668862
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_temporal_coupling,1441,343,96,0.09620991253644315,0.523069403714565,0.0985612796726035,0.28352720203932624
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_temporal_shuffle,1441,343,90,0.09620991253644315,0.49579667644183767,0.09163496233229812,0.2637212202154066
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_shape,1441,343,120,0.09620991253644315,0.5132942326490713,0.09376003412347089,0.27316365391476904
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_shape_coupling,1441,343,126,0.09620991253644315,0.5212121212121212,0.09491087668422045,0.27324720288798593
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,base_shuffle,1441,343,120,0.09620991253644315,0.5041055718475074,0.09201859356654017,0.26946395325987
pain_high_4_plus,rheumapain,leave_dataset_out,logistic,quality_only,1441,343,10,0.09620991253644315,0.5224828934506354,0.10027205171527284,0.25783601004334566
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base,1486,298,15,0.5570469798657718,0.659821102592187,0.6693959009625986,0.23507797138273756
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_distribution,1486,298,45,0.5570469798657718,0.5985304855786784,0.6167767523879755,0.23864490115904446
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_temporal,1486,298,90,0.5570469798657718,0.5690945600584154,0.6295825939127924,0.2664785643751764
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_temporal_coupling,1486,298,96,0.5570469798657718,0.565854326396495,0.6247061356320194,0.2705290030820769
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_temporal_shuffle,1486,298,90,0.5570469798657718,0.49164841182913466,0.5386775455828756,0.28648545028750433
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_shape,1486,298,120,0.5570469798657718,0.5781763417305587,0.6398596648409487,0.26563949153064087
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_shape_coupling,1486,298,126,0.5570469798657718,0.5702354874041621,0.6319595792699488,0.27042116228189
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,base_shuffle,1486,298,120,0.5570469798657718,0.5017342095655348,0.5574848083515628,0.28803594011759287
pain_high_4_plus,silver_pain,leave_dataset_out,logistic,quality_only,1486,298,10,0.5570469798657718,0.3751597298284045,0.513679367431288,0.2917612619744643
pain_high_4_plus,pooled,group_subject_cv,logistic,dataset_only,1784,1784,5,0.4007847533632287,0.7450371891906037,0.6066743090159898,0.19913171829507245
