task,dataset_id,model,feature_set,feature,importance
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,eda__shape__dominant_frequency,0.48998508258052087
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,ecg__shape__longest_above_median_frac,0.4402217664776277
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,emg__shape__longest_above_median_frac,0.4114246786314187
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,eda__shape__last_minus_first_z,0.40733745589895626
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,temperature__shape__autocorr_2s,0.3853655612130695
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,hr__base__last,0.3823807241868759
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,ecg__base__max,0.37470691930764544
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,eda__shape__longest_above_median_frac,0.36751387980035205
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,respiration__shape__wavelet_energy_2,0.35816022823361343
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,emg__shape__longest_below_median_frac,0.35690059576376504
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,emg__shape__mean_abs_diff_z,0.3472580802330095
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,temperature__shape__spectral_entropy,0.33848351571800317
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,hr__shape__dominant_frequency,0.3260252475894189
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,temperature__shape__late_minus_early_z,0.31877475027930313
pain_high_4_plus,painmonit_pmed,logistic,base_temporal,hr__shape__autocorr_2s,0.3155812576192806
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,bvp__shape__longest_below_median_frac,0.052852920611590304
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,ecg__shape__longest_below_median_frac,0.04574026699687044
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,respiration__shape__longest_below_median_frac,0.044065973873344745
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,ibi__shape__longest_below_median_frac,0.04208886743048279
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,emg__shape__longest_below_median_frac,0.04146135906708199
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,ecg__shape__median_crossings,0.03538635059306827
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,eda__shape__longest_below_median_frac,0.030695048710870736
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,emg__shape__median_crossings,0.028326157160947517
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,temperature__shape__longest_below_median_frac,0.024037220122352477
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,hr__shape__longest_below_median_frac,0.022343815826898553
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,eda__shape__max_time_fraction,0.021239450329285935
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,bvp__shape__median_crossings,0.021085304469646477
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,respiration__shape__low_band_power,0.018839388169723394
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,bvp__shape__dominant_frequency,0.013920642007360495
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,respiration__shape__median_crossings,0.013304303024994416
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,bvp__shape__low_band_power,0.012007763347484093
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,ecg__shape__min_time_fraction,0.011542447972709233
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,emg__shape__min_time_fraction,0.010748687218456995
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,respiration__shape__max_time_fraction,0.010248696732598827
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal,respiration__shape__wavelet_energy_0,0.009999196531939987
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,eda__shape__min_time_fraction,0.6200477046772618
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,respiration__shape__max_time_fraction,0.5432286883960535
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,eda__shape__max_time_fraction,0.5303102500470189
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,bvp__shape__min_time_fraction,0.4910548565554945
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,eda_x_temperature__coupling__max_abs_lagged_correlation,0.471224008929766
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,ibi__shape__longest_above_median_frac,0.4711878854499865
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,eda__shape__dominant_frequency,0.4540187312610741
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,ecg__shape__longest_above_median_frac,0.4236624314270522
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,emg__shape__longest_above_median_frac,0.41776102642048113
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,eda__shape__last_minus_first_z,0.3916632518191935
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,hr__base__last,0.3744386529215748
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,temperature__shape__late_minus_early_z,0.3664022146866836
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,respiration__shape__wavelet_energy_2,0.36437693183268804
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,hr_x_respiration__coupling__max_abs_lagged_correlation,0.3633799505276106
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,ecg__base__max,0.36132432916200397
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,temperature__shape__autocorr_2s,0.3536890921983485
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,hr_x_eda__coupling__max_abs_lagged_correlation,0.3353531404362455
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,eda__shape__longest_above_median_frac,0.32988352373443286
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,bvp__base__mean,0.32890147001877973
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_coupling,temperature__shape__spectral_entropy,0.31229602141500523
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,emg__shape__longest_below_median_frac,0.05601084756689423
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,bvp__shape__longest_below_median_frac,0.048168335576080704
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,ecg__shape__longest_below_median_frac,0.047430999327619204
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,eda__shape__longest_below_median_frac,0.038249441798354024
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,ibi__shape__longest_below_median_frac,0.03779195349950951
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,bvp__shape__median_crossings,0.036868141691738285
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,respiration__shape__longest_below_median_frac,0.03162203053986714
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,emg__shape__median_crossings,0.02547219067123207
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,temperature__shape__longest_below_median_frac,0.02508872837104918
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,ecg__shape__median_crossings,0.024795354113011002
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,hr__shape__longest_below_median_frac,0.02463603510351637
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,eda__shape__max_time_fraction,0.017148832912239283
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,respiration__shape__median_crossings,0.015379607633718161
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,respiration__shape__low_band_power,0.013976985613078816
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,respiration__shape__max_time_fraction,0.01315196917946502
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,hr__shape__median_crossings,0.01219886037377517
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,ecg__shape__min_time_fraction,0.011868496226051165
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,bvp__shape__mean_abs_diff_z,0.010883433307085142
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,ecg__shape__mean_abs_diff_z,0.00982298285012349
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_coupling,bvp__shape__low_band_power,0.009400961170639053
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,emg__shuffle__median_crossings,0.7427824865432375
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,ibi__shuffle__median_crossings,0.5676285707274082
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,eda__shuffle__last_minus_first_z,0.5663206816377968
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,temperature__shuffle__wavelet_energy_1,0.5123814735231681
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,temperature__shuffle__dominant_frequency,0.5016197197748417
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,emg__shuffle__spectral_entropy,0.41818377019452935
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,eda__shuffle__median_crossings,0.4126587378454051
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,temperature__shuffle__wavelet_energy_3,0.4062406276673154
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,ecg__base__max,0.40078882664921905
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,emg__shuffle__mean_abs_diff_z,0.39446431614215605
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,ecg__shuffle__longest_below_median_frac,0.3710175848876175
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,bvp__shuffle__autocorr_05s,0.3699507407811268
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,temperature__shuffle__wavelet_energy_2,0.36977594938045266
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,bvp__shuffle__spectral_entropy,0.36792227718589193
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,temperature__shuffle__longest_above_median_frac,0.36638947295695
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,ibi__shuffle__longest_below_median_frac,0.3553871435018458
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,hr__base__std,0.3498415407225512
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,emg__shuffle__longest_below_median_frac,0.346492911829383
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,bvp__shuffle__median_crossings,0.3410140043008932
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_shuffle,eda__shuffle__longest_below_median_frac,0.3308961608224309
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,emg__shuffle__median_crossings,0.056109903028288
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,emg__shuffle__longest_above_median_frac,0.04583542621644889
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,ibi__shuffle__median_crossings,0.03708414084609969
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,respiration__shuffle__median_crossings,0.035610055289609484
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,ibi__shuffle__longest_above_median_frac,0.034391187145889
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,ibi__shuffle__longest_below_median_frac,0.030324953694091474
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,respiration__shuffle__longest_above_median_frac,0.02972125670838658
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,ecg__shuffle__median_crossings,0.028496663899342484
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,eda__shuffle__longest_above_median_frac,0.02678774796145857
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,bvp__shuffle__median_crossings,0.023047788809366476
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,emg__shuffle__longest_below_median_frac,0.022801088163330405
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,bvp__shuffle__longest_above_median_frac,0.02224361606008798
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,eda__shuffle__longest_below_median_frac,0.021833636321034806
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,eda__shuffle__median_crossings,0.02028460425615487
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,hr__shuffle__median_crossings,0.01953830687283148
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,ecg__shuffle__longest_above_median_frac,0.018549650831564624
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,hr__shuffle__longest_above_median_frac,0.018166733345795084
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,respiration__shuffle__longest_below_median_frac,0.017590918619027607
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,bvp__shuffle__longest_below_median_frac,0.017445702078471778
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_shuffle,temperature__shuffle__median_crossings,0.015468841145733252
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,eda__reverse__min_time_fraction,0.7166555602565394
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,respiration__reverse__max_time_fraction,0.6438933868219207
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,eda__reverse__max_time_fraction,0.4912714700048212
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,eda__reverse__dominant_frequency,0.48144775530837025
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,ibi__reverse__longest_above_median_frac,0.4689029714883241
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,ecg__reverse__longest_above_median_frac,0.4568156576075301
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,emg__reverse__longest_above_median_frac,0.4485974306174211
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,bvp__reverse__min_time_fraction,0.44631715977201003
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,eda__reverse__longest_above_median_frac,0.44149496589359305
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,temperature__reverse__late_minus_early_z,0.4344389974795922
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,temperature__reverse__spectral_entropy,0.40595739028769817
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,eda__reverse__last_minus_first_z,0.3880820958333027
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,bvp__reverse__wavelet_energy_1,0.3726991138252348
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,ecg__base__max,0.37106387116059814
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,emg__reverse__longest_below_median_frac,0.3587990671590871
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,ecg__base__min,0.3581003809942679
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,emg__reverse__mean_abs_diff_z,0.3394146696755491
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,temperature__reverse__autocorr_2s,0.33274149906866596
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,bvp__reverse__wavelet_energy_3,0.3326980595449416
pain_high_4_plus,painmonit_pmed,logistic,base_temporal_reverse,temperature__reverse__wavelet_energy_2,0.32652762694473664
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,bvp__reverse__longest_below_median_frac,0.051769205485021105
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,respiration__reverse__longest_below_median_frac,0.045997490213996815
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,ibi__reverse__longest_below_median_frac,0.04504763529426554
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,ecg__reverse__longest_below_median_frac,0.04497481152594558
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,emg__reverse__longest_below_median_frac,0.03843234234927664
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,ecg__reverse__median_crossings,0.034359811242400125
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,eda__reverse__longest_below_median_frac,0.028861713550726076
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,emg__reverse__median_crossings,0.027898188099935044
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,temperature__reverse__longest_below_median_frac,0.023527579714729026
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,hr__reverse__longest_below_median_frac,0.02146888168862252
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,bvp__reverse__median_crossings,0.01830894480962581
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,respiration__reverse__low_band_power,0.015762521436132375
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,respiration__reverse__median_crossings,0.014695397809200313
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,ecg__reverse__max_time_fraction,0.01379317793997284
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,eda__reverse__max_time_fraction,0.013607095068510941
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,bvp__reverse__wavelet_energy_0,0.013475382422029041
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,eda__reverse__min_time_fraction,0.012181654962913676
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,ecg__reverse__min_time_fraction,0.012127391291769346
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,emg__reverse__min_time_fraction,0.011452987316106559
pain_high_4_plus,painmonit_pmed,extra_trees,base_temporal_reverse,respiration__reverse__wavelet_energy_0,0.01095370798085019
pain_high_4_plus,painmonit_pmed,logistic,base_shape,respiration__shape__max_time_fraction,0.5729925222502522
pain_high_4_plus,painmonit_pmed,logistic,base_shape,eda__shape__min_time_fraction,0.5560381977730349
pain_high_4_plus,painmonit_pmed,logistic,base_shape,bvp__shape__min_time_fraction,0.533186517248799
pain_high_4_plus,painmonit_pmed,logistic,base_shape,eda__shape__max_time_fraction,0.46478552227362996
pain_high_4_plus,painmonit_pmed,logistic,base_shape,eda__shape__dominant_frequency,0.3853590916725941
pain_high_4_plus,painmonit_pmed,logistic,base_shape,ibi__shape__longest_above_median_frac,0.3817517735961227
pain_high_4_plus,painmonit_pmed,logistic,base_shape,temperature__shape__skew,0.3745603523066728
pain_high_4_plus,painmonit_pmed,logistic,base_shape,eda__shape__kurtosis,0.3704262149216372
pain_high_4_plus,painmonit_pmed,logistic,base_shape,ecg__shape__iqr,0.3543315104831709
pain_high_4_plus,painmonit_pmed,logistic,base_shape,hr__base__last,0.3513055711466747
pain_high_4_plus,painmonit_pmed,logistic,base_shape,eda__shape__last_minus_first_z,0.349186172859128
pain_high_4_plus,painmonit_pmed,logistic,base_shape,bvp__base__mean,0.3479722185980415
pain_high_4_plus,painmonit_pmed,logistic,base_shape,temperature__shape__autocorr_2s,0.3462838988853484
pain_high_4_plus,painmonit_pmed,logistic,base_shape,ecg__base__max,0.34494643686524845
pain_high_4_plus,painmonit_pmed,logistic,base_shape,ecg__shape__q25,0.3409024657725448
pain_high_4_plus,painmonit_pmed,logistic,base_shape,hr__shape__dominant_frequency,0.33382669981833485
pain_high_4_plus,painmonit_pmed,logistic,base_shape,respiration__shape__median,0.331404226443319
pain_high_4_plus,painmonit_pmed,logistic,base_shape,ibi__shape__kurtosis,0.3303410932857649
pain_high_4_plus,painmonit_pmed,logistic,base_shape,temperature__shape__spectral_entropy,0.3229238259768533
pain_high_4_plus,painmonit_pmed,logistic,base_shape,respiration__shape__wavelet_energy_2,0.314351645948284
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,respiration__shape__longest_below_median_frac,0.039994052255355066
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,bvp__shape__longest_below_median_frac,0.03796904644965472
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,emg__shape__longest_below_median_frac,0.03775426563948958
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,ecg__shape__longest_below_median_frac,0.03236753915268338
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,ibi__shape__longest_below_median_frac,0.028990154083587967
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,bvp__shape__median_crossings,0.02848921944826315
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,eda__shape__longest_below_median_frac,0.02799314006469672
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,emg__shape__median_crossings,0.027173789255159182
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,ecg__shape__median_crossings,0.022183228940577844
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,eda__shape__max_time_fraction,0.016180639982938113
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,temperature__shape__longest_below_median_frac,0.014472925725879344
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,hr__shape__longest_below_median_frac,0.014079859547510343
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,ibi__shape__mad,0.014028096699663437
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,ecg__shape__min_time_fraction,0.012938859357677222
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,respiration__shape__max_time_fraction,0.012523477253823731
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,emg__shape__iqr,0.011227805215896327
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,respiration__shape__low_band_power,0.010701624091796279
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,bvp__shape__low_band_power,0.010309638418640254
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,emg__shape__mad,0.009751333617728715
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape,hr__shape__median_crossings,0.00920012115011044
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,respiration__shape__max_time_fraction,0.5405341328525883
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,eda__shape__min_time_fraction,0.5161681516889391
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,bvp__shape__min_time_fraction,0.46017504134342013
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,eda__shape__max_time_fraction,0.43024566789707
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,eda_x_temperature__coupling__max_abs_lagged_correlation,0.4031489056017053
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,bvp__base__mean,0.36294496509022345
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,eda__shape__dominant_frequency,0.3605049351780263
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,hr__base__last,0.34903413569477293
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,ibi__shape__longest_above_median_frac,0.346641488522608
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,eda__shape__kurtosis,0.3417228967061805
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,ibi__shape__kurtosis,0.34102274497447815
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,hr_x_eda__coupling__max_abs_lagged_correlation,0.3408740234028401
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,eda__shape__last_minus_first_z,0.3384862732522886
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,temperature__shape__autocorr_2s,0.3339334293762912
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,ecg__base__max,0.332569402223951
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,temperature__shape__late_minus_early_z,0.3267245564639786
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,ecg__shape__iqr,0.3252334400267021
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,respiration__shape__wavelet_energy_2,0.3222250051883096
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,emg__shape__longest_above_median_frac,0.3115021585463531
pain_high_4_plus,painmonit_pmed,logistic,base_shape_coupling,hr_x_eda__coupling__lag_at_max_correlation_s,0.3065989789219027
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,ecg__shape__longest_below_median_frac,0.03858264684022798
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,emg__shape__longest_below_median_frac,0.03845096378618527
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,bvp__shape__longest_below_median_frac,0.03245320778204629
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,temperature__shape__longest_below_median_frac,0.031857386228296286
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,eda__shape__longest_below_median_frac,0.03000152107725712
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,respiration__shape__longest_below_median_frac,0.026262881375598363
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,bvp__shape__median_crossings,0.025789071251710448
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,ecg__shape__median_crossings,0.024137493562213765
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,hr__shape__longest_below_median_frac,0.024100821839143673
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,ibi__shape__longest_below_median_frac,0.022391442461295704
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,eda__shape__max_time_fraction,0.019298621206629264
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,emg__shape__median_crossings,0.018579307144043492
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,ibi__shape__mad,0.012619059348487718
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,respiration__shape__low_band_power,0.012496677597827511
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,ecg__shape__min_time_fraction,0.011641660933615367
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,bvp__shape__mad,0.011546687013276878
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,hr__shape__median_crossings,0.011217785766850865
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,ecg__shape__mad,0.010865387008275561
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,emg__shape__mad,0.009614435705678801
pain_high_4_plus,painmonit_pmed,extra_trees,base_shape_coupling,hr__shape__mad,0.009173667954165127
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,emg__shuffle__median_crossings,0.5104335710577967
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,temperature__shuffle__dominant_frequency,0.5032198424698475
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,eda__shuffle__last_minus_first_z,0.4872591659745812
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,temperature__shuffle__wavelet_energy_1,0.449024507588064
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,emg__shuffle__spectral_entropy,0.40664660310382644
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,temperature__shuffle__wavelet_energy_3,0.37970452679384603
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,eda__shuffle__kurtosis,0.37103194699915887
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,temperature__shuffle__longest_above_median_frac,0.36276201624327475
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,temperature__shuffle__kurtosis,0.3513946104119281
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,ibi__shuffle__longest_below_median_frac,0.3490985894390498
pain_high_4_plus,painmonit_pmed,logistic,base_shuffle,bvp__shuffle__spectral_entropy,0.34747482609954217
