"window_s","task","dataset_id","shape_feature","shuffle_feature","shape_oriented_auc","shuffle_oriented_auc","order_advantage"
30,"pain_high_4_plus","painmonit_pmed","emg__shape__wavelet_energy_0","emg__shuffle__wavelet_energy_0",0.652670013692378,0.553711464254595,0.0989585494377826
30,"pain_high_4_plus","painmonit_pmed","emg__shape__wavelet_energy_1","emg__shuffle__wavelet_energy_1",0.578274760383387,0.533297373552965,0.0449773868304221
30,"pain_high_4_plus","painmonit_pmed","emg__shape__wavelet_energy_2","emg__shuffle__wavelet_energy_2",0.638355254968674,0.556864860379237,0.0814903945894361
30,"pain_high_4_plus","painmonit_pmed","emg__shape__wavelet_energy_3","emg__shuffle__wavelet_energy_3",0.678644039666404,0.572258412514004,0.1063856271524
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__median","ecg__shuffle__median",0.512326328418282,0.512326328418282,0
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__mad","ecg__shuffle__mad",0.847072255118232,0.847072255118232,0
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__q10","ecg__shuffle__q10",0.643329850226402,0.643329850226402,0
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__q25","ecg__shuffle__q25",0.604570610317737,0.604570610317737,0
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__q75","ecg__shuffle__q75",0.687758814195596,0.687758814195596,0
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__q90","ecg__shuffle__q90",0.727369480243043,0.727369480243043,0
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__iqr","ecg__shuffle__iqr",0.807229381942026,0.807229381942026,0
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__skew","ecg__shuffle__skew",0.579859901698982,0.579859901698982,0
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__kurtosis","ecg__shuffle__kurtosis",0.57142304268741,0.57142304268741,0
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__rms_z","ecg__shuffle__rms_z",0.868609466310616,0.868609466310616,0
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__late_minus_early_z","ecg__shuffle__late_minus_early_z",0.523510971786834,0.523433569410581,7.74023762528664e-05
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__last_minus_first_z","ecg__shuffle__last_minus_first_z",0.524130190796857,0.526974728124153,-0.00284453732729606
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__max_time_fraction","ecg__shuffle__max_time_fraction",0.703935910832463,0.55540075080305,0.148535160029413
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__min_time_fraction","ecg__shuffle__min_time_fraction",0.788536708076938,0.502979991485739,0.285556716591199
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__mean_abs_diff_z","ecg__shuffle__mean_abs_diff_z",0.861333642942838,0.872673091063896,-0.0113394481210574
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__std_diff_z","ecg__shuffle__std_diff_z",0.853748210070049,0.858121444328341,-0.00437323425829184
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__max_abs_diff_z","ecg__shuffle__max_abs_diff_z",0.797050969464763,0.814892217191068,-0.0178412477263052
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__second_diff_energy","ecg__shuffle__second_diff_energy",0.853864313634429,0.855799373040752,-0.00193505940632377
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__median_crossings","ecg__shuffle__median_crossings",0.867893494330276,0.824973876698015,0.0429196176322614
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__longest_above_median_frac","ecg__shuffle__longest_above_median_frac",0.551162970703201,0.800843685901157,-0.249680715197957
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__longest_below_median_frac","ecg__shuffle__longest_below_median_frac",0.860288710863424,0.821626223925074,0.0386624869383491
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__autocorr_025s","ecg__shuffle__autocorr_025s",0.569913696350478,0.506521150199311,0.0633925461511669
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__autocorr_05s","ecg__shuffle__autocorr_05s",0.680715197956577,0.541313518325013,0.139401679631565
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__autocorr_1s","ecg__shuffle__autocorr_1s",0.592476489028213,0.531870428422152,0.0606060606060607
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__autocorr_2s","ecg__shuffle__autocorr_2s",0.691899841325129,0.557335810209374,0.134564031115755
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__dominant_frequency","ecg__shuffle__dominant_frequency",0.633422346066024,0.556078021595263,0.0773443244707612
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__spectral_centroid","ecg__shuffle__spectral_centroid",0.586052091799218,0.502147915941019,0.0839041758581989
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__spectral_entropy","ecg__shuffle__spectral_entropy",0.552691667634196,0.511784511784512,0.0409071558496846
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__low_band_power","ecg__shuffle__low_band_power",0.673013661519409,0.522117729014281,0.150895932505128
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__mid_band_power","ecg__shuffle__mid_band_power",0.597004528039011,0.506830759704323,0.0901737683346879
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__high_band_power","ecg__shuffle__high_band_power",0.621270172994311,0.507333875149967,0.113936297844344
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__wavelet_energy_0","ecg__shuffle__wavelet_energy_0",0.632377413986609,0.569371879716707,0.0630055342699021
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__wavelet_energy_1","ecg__shuffle__wavelet_energy_1",0.615000580517822,0.551569333178529,0.0634312473392934
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__wavelet_energy_2","ecg__shuffle__wavelet_energy_2",0.57966639575835,0.542590657533186,0.0370757382251635
30,"pain_high_4_plus","painmonit_pmed","ecg__shape__wavelet_energy_3","ecg__shuffle__wavelet_energy_3",0.600216726653508,0.502457525446031,0.0977592012074772
30,"pain_high_4_plus","physiopain_watch","bvp__shape__median","bvp__shuffle__median",0.570325814536341,0.570325814536341,0
30,"pain_high_4_plus","physiopain_watch","bvp__shape__mad","bvp__shuffle__mad",0.56077694235589,0.56077694235589,0
30,"pain_high_4_plus","physiopain_watch","bvp__shape__q10","bvp__shuffle__q10",0.572894736842105,0.572894736842105,0
30,"pain_high_4_plus","physiopain_watch","bvp__shape__q25","bvp__shuffle__q25",0.570513784461153,0.570513784461153,0
30,"pain_high_4_plus","physiopain_watch","bvp__shape__q75","bvp__shuffle__q75",0.569586466165414,0.569586466165414,0
30,"pain_high_4_plus","physiopain_watch","bvp__shape__q90","bvp__shuffle__q90",0.55577694235589,0.55577694235589,0
30,"pain_high_4_plus","physiopain_watch","bvp__shape__iqr","bvp__shuffle__iqr",0.570112781954887,0.570112781954887,0
30,"pain_high_4_plus","physiopain_watch","bvp__shape__skew","bvp__shuffle__skew",0.526967418546366,0.526967418546366,0
30,"pain_high_4_plus","physiopain_watch","bvp__shape__kurtosis","bvp__shuffle__kurtosis",0.520075187969925,0.520075187969925,0
30,"pain_high_4_plus","physiopain_watch","bvp__shape__rms_z","bvp__shuffle__rms_z",0.552982456140351,0.552982456140351,0
30,"pain_high_4_plus","physiopain_watch","bvp__shape__late_minus_early_z","bvp__shuffle__late_minus_early_z",0.50796992481203,0.509022556390977,-0.00105263157894742
30,"pain_high_4_plus","physiopain_watch","bvp__shape__last_minus_first_z","bvp__shuffle__last_minus_first_z",0.505263157894737,0.511754385964912,-0.00649122807017544
30,"pain_high_4_plus","physiopain_watch","bvp__shape__max_time_fraction","bvp__shuffle__max_time_fraction",0.519423558897243,0.510526315789474,0.0088972431077694
30,"pain_high_4_plus","physiopain_watch","bvp__shape__min_time_fraction","bvp__shuffle__min_time_fraction",0.528696741854637,0.541741854636592,-0.0130451127819549
30,"pain_high_4_plus","physiopain_watch","bvp__shape__mean_abs_diff_z","bvp__shuffle__mean_abs_diff_z",0.52734335839599,0.551729323308271,-0.0243859649122806
30,"pain_high_4_plus","physiopain_watch","bvp__shape__std_diff_z","bvp__shuffle__std_diff_z",0.528295739348371,0.550426065162907,-0.0221303258145363
30,"pain_high_4_plus","physiopain_watch","bvp__shape__max_abs_diff_z","bvp__shuffle__max_abs_diff_z",0.501177944862155,0.512055137844612,-0.0108771929824562
30,"pain_high_4_plus","physiopain_watch","bvp__shape__second_diff_energy","bvp__shuffle__second_diff_energy",0.504761904761905,0.552606516290727,-0.047844611528822
30,"pain_high_4_plus","physiopain_watch","bvp__shape__median_crossings","bvp__shuffle__median_crossings",0.533997493734336,0.581967418546366,-0.04796992481203
30,"pain_high_4_plus","physiopain_watch","bvp__shape__longest_above_median_frac","bvp__shuffle__longest_above_median_frac",0.54296992481203,0.547218045112782,-0.00424812030075183
30,"pain_high_4_plus","physiopain_watch","bvp__shape__longest_below_median_frac","bvp__shuffle__longest_below_median_frac",0.505501253132832,0.522393483709273,-0.0168922305764412
30,"pain_high_4_plus","physiopain_watch","bvp__shape__autocorr_025s","bvp__shuffle__autocorr_025s",0.525639097744361,0.543609022556391,-0.0179699248120301
30,"pain_high_4_plus","physiopain_watch","bvp__shape__autocorr_05s","bvp__shuffle__autocorr_05s",0.571453634085213,0.502431077694236,0.0690225563909774
30,"pain_high_4_plus","physiopain_watch","bvp__shape__autocorr_1s","bvp__shuffle__autocorr_1s",0.580501253132832,0.500726817042606,0.0797744360902256
30,"pain_high_4_plus","physiopain_watch","bvp__shape__autocorr_2s","bvp__shuffle__autocorr_2s",0.62077694235589,0.548521303258145,0.0722556390977444
30,"pain_high_4_plus","physiopain_watch","bvp__shape__dominant_frequency","bvp__shuffle__dominant_frequency",0.571165413533835,0.547606516290727,0.0235588972431079
30,"pain_high_4_plus","physiopain_watch","bvp__shape__spectral_centroid","bvp__shuffle__spectral_centroid",0.536240601503759,0.543408521303258,-0.00716791979949871
30,"pain_high_4_plus","physiopain_watch","bvp__shape__spectral_entropy","bvp__shuffle__spectral_entropy",0.556491228070175,0.519298245614035,0.0371929824561403
30,"pain_high_4_plus","physiopain_watch","bvp__shape__low_band_power","bvp__shuffle__low_band_power",0.533157894736842,0.52859649122807,0.00456140350877188
30,"pain_high_4_plus","physiopain_watch","bvp__shape__mid_band_power","bvp__shuffle__mid_band_power",0.534461152882206,0.513508771929825,0.0209523809523809
30,"pain_high_4_plus","physiopain_watch","bvp__shape__high_band_power","bvp__shuffle__high_band_power",0.534937343358396,0.530827067669173,0.00411027568922306
30,"pain_high_4_plus","physiopain_watch","bvp__shape__wavelet_energy_0","bvp__shuffle__wavelet_energy_0",0.580050125313283,0.516842105263158,0.0632080200501254
30,"pain_high_4_plus","physiopain_watch","bvp__shape__wavelet_energy_1","bvp__shuffle__wavelet_energy_1",0.510225563909774,0.521127819548872,-0.0109022556390979
30,"pain_high_4_plus","physiopain_watch","bvp__shape__wavelet_energy_2","bvp__shuffle__wavelet_energy_2",0.515438596491228,0.514360902255639,0.00107769423558901
30,"pain_high_4_plus","physiopain_watch","bvp__shape__wavelet_energy_3","bvp__shuffle__wavelet_energy_3",0.547644110275689,0.538947368421053,0.00869674185463665
30,"pain_high_4_plus","physiopain_watch","eda__shape__median","eda__shuffle__median",0.514749373433584,0.514749373433584,0
30,"pain_high_4_plus","physiopain_watch","eda__shape__mad","eda__shuffle__mad",0.532368421052632,0.532368421052632,0
30,"pain_high_4_plus","physiopain_watch","eda__shape__q10","eda__shuffle__q10",0.514636591478697,0.514636591478697,0
30,"pain_high_4_plus","physiopain_watch","eda__shape__q25","eda__shuffle__q25",0.514649122807018,0.514649122807018,0
30,"pain_high_4_plus","physiopain_watch","eda__shape__q75","eda__shuffle__q75",0.514761904761905,0.514761904761905,0
30,"pain_high_4_plus","physiopain_watch","eda__shape__q90","eda__shuffle__q90",0.51468671679198,0.51468671679198,0
30,"pain_high_4_plus","physiopain_watch","eda__shape__iqr","eda__shuffle__iqr",0.531416040100251,0.531416040100251,0
30,"pain_high_4_plus","physiopain_watch","eda__shape__skew","eda__shuffle__skew",0.51520413573701,0.515230646871686,-2.65111346765545e-05
30,"pain_high_4_plus","physiopain_watch","eda__shape__kurtosis","eda__shuffle__kurtosis",0.513825556733828,0.513772534464475,5.3022269353109e-05
30,"pain_high_4_plus","physiopain_watch","eda__shape__rms_z","eda__shuffle__rms_z",0.503358395989975,0.503020050125313,0.000338345864661638
30,"pain_high_4_plus","physiopain_watch","eda__shape__late_minus_early_z","eda__shuffle__late_minus_early_z",0.508771929824561,0.511829573934837,-0.00305764411027565
30,"pain_high_4_plus","physiopain_watch","eda__shape__last_minus_first_z","eda__shuffle__last_minus_first_z",0.523696741854637,0.501804511278195,0.0218922305764411
30,"pain_high_4_plus","physiopain_watch","eda__shape__max_time_fraction","eda__shuffle__max_time_fraction",0.554699248120301,0.512005012531328,0.0426942355889726
30,"pain_high_4_plus","physiopain_watch","eda__shape__min_time_fraction","eda__shuffle__min_time_fraction",0.50531328320802,0.539122807017544,-0.0338095238095237
30,"pain_high_4_plus","physiopain_watch","eda__shape__mean_abs_diff_z","eda__shuffle__mean_abs_diff_z",0.502468671679198,0.510676691729323,-0.00820802005012533
30,"pain_high_4_plus","physiopain_watch","eda__shape__std_diff_z","eda__shuffle__std_diff_z",0.50078947368421,0.524010025062657,-0.0232205513784461
30,"pain_high_4_plus","physiopain_watch","eda__shape__max_abs_diff_z","eda__shuffle__max_abs_diff_z",0.518897243107769,0.505789473684211,0.0131077694235588
30,"pain_high_4_plus","physiopain_watch","eda__shape__second_diff_energy","eda__shuffle__second_diff_energy",0.518358395989975,0.521804511278195,-0.00344611528822059
30,"pain_high_4_plus","physiopain_watch","eda__shape__median_crossings","eda__shuffle__median_crossings",0.510087719298246,0.507318295739348,0.0027694235588972
30,"pain_high_4_plus","physiopain_watch","eda__shape__longest_above_median_frac","eda__shuffle__longest_above_median_frac",0.511002506265664,0.502092731829574,0.00890977443609031
30,"pain_high_4_plus","physiopain_watch","eda__shape__longest_below_median_frac","eda__shuffle__longest_below_median_frac",0.50250626566416,0.514047619047619,-0.0115413533834587
30,"pain_high_4_plus","physiopain_watch","eda__shape__autocorr_025s","eda__shuffle__autocorr_025s",0.505209437963945,0.550874867444327,-0.0456654294803818
30,"pain_high_4_plus","physiopain_watch","eda__shape__autocorr_05s","eda__shuffle__autocorr_05s",0.524270943796394,0.53757953340403,-0.0133085896076351
30,"pain_high_4_plus","physiopain_watch","eda__shape__autocorr_1s","eda__shuffle__autocorr_1s",0.506250833000133,0.524443266171792,-0.0181924331716589
30,"pain_high_4_plus","physiopain_watch","eda__shape__autocorr_2s","eda__shuffle__autocorr_2s",0.524041037179899,0.526760976129582,-0.00271993894968292
30,"pain_high_4_plus","physiopain_watch","eda__shape__dominant_frequency","eda__shuffle__dominant_frequency",0.53093849416755,0.522256097560976,0.00868239660657477
30,"pain_high_4_plus","physiopain_watch","eda__shape__spectral_centroid","eda__shuffle__spectral_centroid",0.513361611876988,0.55246553552492,-0.0391039236479321
30,"pain_high_4_plus","physiopain_watch","eda__shape__spectral_entropy","eda__shuffle__spectral_entropy",0.500556733828208,0.534133085896076,-0.0335763520678685
30,"pain_high_4_plus","physiopain_watch","eda__shape__low_band_power","eda__shuffle__low_band_power",0.526219512195122,0.507131495227996,0.0190880169671263
30,"pain_high_4_plus","physiopain_watch","eda__shape__mid_band_power","eda__shuffle__mid_band_power",0.502836691410392,0.556071049840933,-0.0532343584305408
30,"pain_high_4_plus","physiopain_watch","eda__shape__high_band_power","eda__shuffle__high_band_power",0.515495758218452,0.548886532343584,-0.0333907741251326
30,"pain_high_4_plus","physiopain_watch","eda__shape__wavelet_energy_0","eda__shuffle__wavelet_energy_0",0.502942735949099,0.51605249204666,-0.0131097560975609
30,"pain_high_4_plus","physiopain_watch","eda__shape__wavelet_energy_1","eda__shuffle__wavelet_energy_1",0.502412513255567,0.503234358430541,-0.000821845174973523
30,"pain_high_4_plus","physiopain_watch","eda__shape__wavelet_energy_2","eda__shuffle__wavelet_energy_2",0.509172852598091,0.513931601272534,-0.00475874867444326
30,"pain_high_4_plus","physiopain_watch","eda__shape__wavelet_energy_3","eda__shuffle__wavelet_energy_3",0.516251325556734,0.523515376458112,-0.0072640509013786
30,"pain_high_4_plus","physiopain_watch","temperature__shape__median","temperature__shuffle__median",0.548383458646617,0.548383458646617,0
30,"pain_high_4_plus","physiopain_watch","temperature__shape__mad","temperature__shuffle__mad",0.521265664160401,0.521265664160401,0
30,"pain_high_4_plus","physiopain_watch","temperature__shape__q10","temperature__shuffle__q10",0.548020050125313,0.548020050125313,0
30,"pain_high_4_plus","physiopain_watch","temperature__shape__q25","temperature__shuffle__q25",0.547844611528822,0.547844611528822,0
30,"pain_high_4_plus","physiopain_watch","temperature__shape__q75","temperature__shuffle__q75",0.548395989974937,0.548395989974937,0
30,"pain_high_4_plus","physiopain_watch","temperature__shape__q90","temperature__shuffle__q90",0.548483709273183,0.548483709273183,0
30,"pain_high_4_plus","physiopain_watch","temperature__shape__iqr","temperature__shuffle__iqr",0.510275689223058,0.510275689223058,0
30,"pain_high_4_plus","physiopain_watch","temperature__shape__skew","temperature__shuffle__skew",0.520375939849624,0.520375939849624,0
30,"pain_high_4_plus","physiopain_watch","temperature__shape__kurtosis","temperature__shuffle__kurtosis",0.518045112781955,0.518045112781955,0
30,"pain_high_4_plus","physiopain_watch","temperature__shape__rms_z","temperature__shuffle__rms_z",0.528634085213033,0.528621553884712,1.25313283207973e-05
30,"pain_high_4_plus","physiopain_watch","temperature__shape__late_minus_early_z","temperature__shuffle__late_minus_early_z",0.517418546365915,0.517794486215539,-0.00037593984962403
30,"pain_high_4_plus","physiopain_watch","temperature__shape__last_minus_first_z","temperature__shuffle__last_minus_first_z",0.519235588972431,0.511353383458647,0.00788220551378438
30,"pain_high_4_plus","physiopain_watch","temperature__shape__max_time_fraction","temperature__shuffle__max_time_fraction",0.50937343358396,0.525839598997494,-0.0164661654135339
30,"pain_high_4_plus","physiopain_watch","temperature__shape__min_time_fraction","temperature__shuffle__min_time_fraction",0.50719298245614,0.510037593984962,-0.00284461152882209
30,"pain_high_4_plus","physiopain_watch","temperature__shape__mean_abs_diff_z","temperature__shuffle__mean_abs_diff_z",0.527919799498747,0.532406015037594,-0.0044862155388472
30,"pain_high_4_plus","physiopain_watch","temperature__shape__std_diff_z","temperature__shuffle__std_diff_z",0.527869674185464,0.523408521303258,0.00446115288220539
30,"pain_high_4_plus","physiopain_watch","temperature__shape__max_abs_diff_z","temperature__shuffle__max_abs_diff_z",0.52077694235589,0.512042606516291,0.00873433583959893
30,"pain_high_4_plus","physiopain_watch","temperature__shape__second_diff_energy","temperature__shuffle__second_diff_energy",0.527593984962406,0.523258145363409,0.00433583959899753
30,"pain_high_4_plus","physiopain_watch","temperature__shape__median_crossings","temperature__shuffle__median_crossings",0.500225563909774,0.506290726817043,-0.00606516290726811
30,"pain_high_4_plus","physiopain_watch","temperature__shape__longest_above_median_frac","temperature__shuffle__longest_above_median_frac",0.514786967418546,0.511102756892231,0.00368421052631573
30,"pain_high_4_plus","physiopain_watch","temperature__shape__longest_below_median_frac","temperature__shuffle__longest_below_median_frac",0.536854636591479,0.510388471177945,0.0264661654135339
30,"pain_high_4_plus","physiopain_watch","temperature__shape__autocorr_025s","temperature__shuffle__autocorr_025s",0.518095238095238,0.502380952380952,0.0157142857142857
30,"pain_high_4_plus","physiopain_watch","temperature__shape__autocorr_05s","temperature__shuffle__autocorr_05s",0.517894736842105,0.512406015037594,0.00548872180451132
30,"pain_high_4_plus","physiopain_watch","temperature__shape__autocorr_1s","temperature__shuffle__autocorr_1s",0.515614035087719,0.527994987468672,-0.0123809523809524
30,"pain_high_4_plus","physiopain_watch","temperature__shape__autocorr_2s","temperature__shuffle__autocorr_2s",0.530350877192982,0.529197994987469,0.00115288220551379
30,"pain_high_4_plus","physiopain_watch","temperature__shape__dominant_frequency","temperature__shuffle__dominant_frequency",0.528145363408521,0.51077694235589,0.0173684210526317
30,"pain_high_4_plus","physiopain_watch","temperature__shape__spectral_centroid","temperature__shuffle__spectral_centroid",0.52280701754386,0.504661654135338,0.0181453634085214
30,"pain_high_4_plus","physiopain_watch","temperature__shape__spectral_entropy","temperature__shuffle__spectral_entropy",0.52734335839599,0.526190476190476,0.00115288220551368
30,"pain_high_4_plus","physiopain_watch","temperature__shape__low_band_power","temperature__shuffle__low_band_power",0.520225563909774,0.507393483709273,0.0128320802005013
30,"pain_high_4_plus","physiopain_watch","temperature__shape__mid_band_power","temperature__shuffle__mid_band_power",0.523984962406015,0.532406015037594,-0.00842105263157888
30,"pain_high_4_plus","physiopain_watch","temperature__shape__high_band_power","temperature__shuffle__high_band_power",0.513634085213033,0.529774436090226,-0.016140350877193
30,"pain_high_4_plus","physiopain_watch","temperature__shape__wavelet_energy_0","temperature__shuffle__wavelet_energy_0",0.510200501253133,0.503583959899749,0.00661654135338352
30,"pain_high_4_plus","physiopain_watch","temperature__shape__wavelet_energy_1","temperature__shuffle__wavelet_energy_1",0.519273182957394,0.512355889724311,0.00691729323308277
30,"pain_high_4_plus","physiopain_watch","temperature__shape__wavelet_energy_2","temperature__shuffle__wavelet_energy_2",0.501228070175439,0.536992481203007,-0.0357644110275689
30,"pain_high_4_plus","physiopain_watch","temperature__shape__wavelet_energy_3","temperature__shuffle__wavelet_energy_3",0.511604010025063,0.521854636591479,-0.010250626566416
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__median","acc_x__shuffle__median",0.585827067669173,0.585827067669173,0
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__mad","acc_x__shuffle__mad",0.544736842105263,0.544736842105263,0
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__q10","acc_x__shuffle__q10",0.590639097744361,0.590639097744361,0
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__q25","acc_x__shuffle__q25",0.587631578947368,0.587631578947368,0
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__q75","acc_x__shuffle__q75",0.586817042606516,0.586817042606516,0
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__q90","acc_x__shuffle__q90",0.588483709273183,0.588483709273183,0
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__iqr","acc_x__shuffle__iqr",0.529674185463659,0.529674185463659,0
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__skew","acc_x__shuffle__skew",0.501228070175439,0.50125313283208,-2.50626566415946e-05
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__kurtosis","acc_x__shuffle__kurtosis",0.505977443609023,0.505989974937343,-1.25313283207973e-05
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__rms_z","acc_x__shuffle__rms_z",0.52328320802005,0.523270676691729,1.25313283207973e-05
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__late_minus_early_z","acc_x__shuffle__late_minus_early_z",0.504586466165414,0.506691729323308,-0.00210526315789461
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__last_minus_first_z","acc_x__shuffle__last_minus_first_z",0.51093984962406,0.571629072681704,-0.0606892230576441
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__max_time_fraction","acc_x__shuffle__max_time_fraction",0.524335839598997,0.504461152882205,0.0198746867167919
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__min_time_fraction","acc_x__shuffle__min_time_fraction",0.502431077694236,0.531416040100251,-0.028984962406015
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__mean_abs_diff_z","acc_x__shuffle__mean_abs_diff_z",0.500977443609023,0.532218045112782,-0.0312406015037594
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__std_diff_z","acc_x__shuffle__std_diff_z",0.507443609022556,0.526152882205514,-0.0187092731829575
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__max_abs_diff_z","acc_x__shuffle__max_abs_diff_z",0.504210526315789,0.51484962406015,-0.0106390977443609
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__second_diff_energy","acc_x__shuffle__second_diff_energy",0.509899749373434,0.531215538847118,-0.0213157894736842
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__median_crossings","acc_x__shuffle__median_crossings",0.523533834586466,0.517631578947368,0.00590225563909774
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__longest_above_median_frac","acc_x__shuffle__longest_above_median_frac",0.533182957393484,0.533809523809524,-0.000626566416040086
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__longest_below_median_frac","acc_x__shuffle__longest_below_median_frac",0.521265664160401,0.514761904761905,0.00650375939849623
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__autocorr_025s","acc_x__shuffle__autocorr_025s",0.519205196399345,0.514688838498362,0.00451635790098304
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__autocorr_05s","acc_x__shuffle__autocorr_05s",0.527465220949264,0.515192743764172,0.0122724771850912
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__autocorr_1s","acc_x__shuffle__autocorr_1s",0.542885638297872,0.501410934744268,0.0414747035536042
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__autocorr_2s","acc_x__shuffle__autocorr_2s",0.532272913256956,0.503073822121441,0.0291990911355146
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__dominant_frequency","acc_x__shuffle__dominant_frequency",0.517556390977444,0.536177944862155,-0.0186215538847118
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__spectral_centroid","acc_x__shuffle__spectral_centroid",0.522330827067669,0.520476190476191,0.00185463659147866
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__spectral_entropy","acc_x__shuffle__spectral_entropy",0.525125313283208,0.523258145363409,0.00186716791979946
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__low_band_power","acc_x__shuffle__low_band_power",0.527406015037594,0.503984962406015,0.0234210526315789
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__mid_band_power","acc_x__shuffle__mid_band_power",0.523446115288221,0.534561403508772,-0.0111152882205513
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__high_band_power","acc_x__shuffle__high_band_power",0.512393483709273,0.535087719298246,-0.0226942355889724
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__wavelet_energy_0","acc_x__shuffle__wavelet_energy_0",0.534912280701754,0.505914786967419,0.0289974937343358
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__wavelet_energy_1","acc_x__shuffle__wavelet_energy_1",0.52796992481203,0.507293233082707,0.0206766917293233
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__wavelet_energy_2","acc_x__shuffle__wavelet_energy_2",0.518759398496241,0.534912280701754,-0.0161528822055137
30,"pain_high_4_plus","physiopain_watch","acc_x__shape__wavelet_energy_3","acc_x__shuffle__wavelet_energy_3",0.520300751879699,0.529398496240602,-0.00909774436090227
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__median","acc_y__shuffle__median",0.534761904761905,0.534761904761905,0
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__mad","acc_y__shuffle__mad",0.530952380952381,0.530952380952381,0
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__q10","acc_y__shuffle__q10",0.53250626566416,0.53250626566416,0
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__q25","acc_y__shuffle__q25",0.53046365914787,0.53046365914787,0
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__q75","acc_y__shuffle__q75",0.53719298245614,0.53719298245614,0
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__q90","acc_y__shuffle__q90",0.535488721804511,0.535488721804511,0
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__iqr","acc_y__shuffle__iqr",0.507005012531328,0.507005012531328,0
30,"pain_high_4_plus","physiopain_watch","acc_y__shape__skew","acc_y__shuffle__skew",0.50673633845379,0.506459330143541,0.000277008310249238
