task,dataset_id,model,feature_set,feature,importance
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,bvp__shape__autocorr_2s,0.4404916364474138
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,eda_x_temperature__coupling__correlation,0.43391054421873
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,bvp__base__max,0.4229653964946841
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,eda__shape__longest_below_median_frac,0.4082037927701804
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_mag__shape__autocorr_2s,0.393611302775136
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,eda__base__min,0.3839732637882083
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,bvp__shape__autocorr_1s,0.37666643550454093
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_z__shape__wavelet_energy_1,0.37308696382736356
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,eda__base__mean,0.3669734812340621
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,eda__base__last,0.35647292918354423
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,eda__base__max,0.3497702836269086
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_mag__shape__spectral_entropy,0.3423767542340249
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,bvp__shape__late_minus_early_z,0.34172093570259415
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_x__shape__wavelet_energy_2,0.32980173406309804
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_x__shape__autocorr_025s,0.32435615752556807
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,temperature__shape__max_time_fraction,0.310393261005976
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_y__base__std,0.3050485274468131
pain_high_4_plus,rheumapain,logistic,base_temporal_coupling,acc_z__shape__max_abs_diff_z,0.30055398258744564
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__shape__longest_above_median_frac,0.03032624924371108
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__shape__longest_below_median_frac,0.025429113189016406
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__base__min,0.022376731602276236
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__base__max,0.02063033703436119
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__base__last,0.020481988892346134
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,temperature__base__min,0.020432592704097134
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,eda__base__mean,0.020344763268110307
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,temperature__base__mean,0.01975371264304581
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,temperature__base__last,0.018721503509852338
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,temperature__base__max,0.014838324306729923
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,acc_x__base__mean,0.014258341541164782
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,bvp__shape__autocorr_05s,0.014076912689500088
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,acc_z__base__mean,0.014033962837020606
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,acc_mag__shape__wavelet_energy_0,0.01315544114115223
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,acc_x__base__min,0.012454718303052765
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,acc_z__base__max,0.012431889391014469
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,acc_z__base__last,0.012198174569392924
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,acc_y__base__min,0.011448751203431699
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,bvp__base__std,0.010303948232958724
pain_high_4_plus,rheumapain,extra_trees,base_temporal_coupling,acc_mag__shape__min_time_fraction,0.009870548308290672
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_y__shuffle__spectral_entropy,0.7124360410245412
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_mag__base__mean,0.44396675799325996
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_y__shuffle__wavelet_energy_2,0.4188706543959805
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_z__shuffle__longest_above_median_frac,0.4111171675011661
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_x__shuffle__median_crossings,0.41062447738404745
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_z__shuffle__autocorr_2s,0.4041661964361053
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__base__min,0.3995142675811761
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,bvp__shuffle__longest_below_median_frac,0.3988806714693815
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__base__mean,0.38258861544638245
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,bvp__shuffle__wavelet_energy_1,0.3724133246489825
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__base__last,0.36944241736288413
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,bvp__base__max,0.3680792149246348
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__base__max,0.3617811064831414
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,bvp__shuffle__dominant_frequency,0.35913050556787357
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_y__shuffle__last_minus_first_z,0.35598832401290026
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_y__shuffle__max_time_fraction,0.354660255239693
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_x__shuffle__mid_band_power,0.3258368603489411
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_x__shuffle__high_band_power,0.3258368603489411
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,acc_z__shuffle__mean_abs_diff_z,0.3165100176573724
pain_high_4_plus,rheumapain,logistic,base_temporal_shuffle,eda__shuffle__median_crossings,0.31599491361991217
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__base__max,0.02784125905894555
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__base__min,0.025299257055351753
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,temperature__base__mean,0.02510512312331664
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__base__last,0.02287097845090824
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__shuffle__longest_below_median_frac,0.021927396012076474
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__base__mean,0.021704960762673323
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,temperature__base__last,0.020777925697298666
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_x__base__mean,0.02047545794712801
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,temperature__base__min,0.020304085281084308
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_z__base__mean,0.01970439453759207
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__shuffle__median_crossings,0.0167680422067241
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,temperature__base__max,0.016601210073864035
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_x__base__min,0.01627810256678127
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__shuffle__min_time_fraction,0.016176437900480425
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_y__base__min,0.014774792990007338
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__shuffle__max_time_fraction,0.014610315156070664
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_x__base__last,0.014252089467606565
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_z__base__last,0.012052401664175266
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,eda__shuffle__longest_above_median_frac,0.011804008365812708
pain_high_4_plus,rheumapain,extra_trees,base_temporal_shuffle,acc_y__base__mean,0.011676362062368082
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,bvp__reverse__autocorr_05s,0.7423354513502086
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,acc_x__reverse__longest_below_median_frac,0.5634061621308606
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,bvp__reverse__autocorr_2s,0.5271713882113052
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__reverse__max_time_fraction,0.4600881591149812
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,acc_mag__reverse__autocorr_2s,0.42824328123242106
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,acc_mag__reverse__spectral_entropy,0.41285897192708376
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__base__min,0.4120511094449954
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,bvp__reverse__autocorr_1s,0.40759859196031395
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,bvp__reverse__median_crossings,0.4003367834750426
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__base__mean,0.39433679381425757
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__reverse__mean_abs_diff_z,0.3942726702699907
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,bvp__base__max,0.39105885729225004
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__base__last,0.3830161466382078
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__base__max,0.37787744625027714
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,acc_x__reverse__min_time_fraction,0.3641038143266108
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,acc_z__reverse__wavelet_energy_1,0.3612728448096271
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,bvp__reverse__late_minus_early_z,0.3547001368904865
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,eda__reverse__longest_below_median_frac,0.35019270524637225
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,acc_z__reverse__max_abs_diff_z,0.3492977709952592
pain_high_4_plus,rheumapain,logistic,base_temporal_reverse,temperature__reverse__max_time_fraction,0.33608635590596403
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__base__max,0.024317973297946306
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,temperature__base__mean,0.023329855191725375
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__reverse__longest_below_median_frac,0.02296903823459439
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__base__mean,0.022852235309454155
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__reverse__longest_above_median_frac,0.02184429252144917
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,temperature__base__last,0.021283866782525092
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__base__min,0.020830610140262204
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__base__last,0.020387244802479478
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_x__base__mean,0.019507148765105377
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_z__base__mean,0.01792565898652109
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,temperature__base__min,0.01697877493756034
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,temperature__base__max,0.016751442959328476
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,bvp__reverse__autocorr_05s,0.016246134258379695
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_x__base__last,0.014643173416856291
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_x__base__min,0.014388801746977552
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_y__base__min,0.012759635399188871
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_z__base__last,0.011876139929376502
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,eda__reverse__max_time_fraction,0.011218316589398956
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_mag__base__std,0.010306629846514473
pain_high_4_plus,rheumapain,extra_trees,base_temporal_reverse,acc_y__reverse__longest_below_median_frac,0.010155117230311272
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__shape__autocorr_05s,0.5612291307048892
pain_high_4_plus,rheumapain,logistic,base_shape,acc_x__shape__longest_below_median_frac,0.5073055200350332
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__shape__autocorr_2s,0.4135376914740836
pain_high_4_plus,rheumapain,logistic,base_shape,acc_y__shape__kurtosis,0.3646468340878216
pain_high_4_plus,rheumapain,logistic,base_shape,acc_mag__shape__autocorr_2s,0.3443830559758886
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__base__max,0.33892801532789335
pain_high_4_plus,rheumapain,logistic,base_shape,temperature__shape__max_time_fraction,0.3334146001764508
pain_high_4_plus,rheumapain,logistic,base_shape,eda__shape__longest_below_median_frac,0.33044855211659735
pain_high_4_plus,rheumapain,logistic,base_shape,acc_x__shape__wavelet_energy_2,0.3135262509805594
pain_high_4_plus,rheumapain,logistic,base_shape,acc_z__shape__wavelet_energy_1,0.30839146131753625
pain_high_4_plus,rheumapain,logistic,base_shape,eda__shape__rms_z,0.30430076109337134
pain_high_4_plus,rheumapain,logistic,base_shape,acc_mag__shape__autocorr_05s,0.2938244284505896
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__shape__kurtosis,0.28822355671772515
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__shape__autocorr_1s,0.2879269854861438
pain_high_4_plus,rheumapain,logistic,base_shape,acc_x__shape__autocorr_025s,0.2839320056651401
pain_high_4_plus,rheumapain,logistic,base_shape,acc_y__shape__longest_above_median_frac,0.2803260157273799
pain_high_4_plus,rheumapain,logistic,base_shape,acc_mag__shape__kurtosis,0.27794119032509107
pain_high_4_plus,rheumapain,logistic,base_shape,eda__base__min,0.2777905935342143
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__shape__median_crossings,0.2741829276456448
pain_high_4_plus,rheumapain,logistic,base_shape,bvp__shape__late_minus_early_z,0.27204160925046605
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__shape__q10,0.01951532974818693
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__shape__q25,0.01867856130169129
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__shape__q90,0.01806626288195396
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__base__mean,0.01794265118105371
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__shape__q10,0.01765071308560414
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__shape__longest_below_median_frac,0.01764408591259909
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__base__last,0.016807976702021415
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__shape__q25,0.016396435164854388
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__shape__median,0.016224482268115153
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__shape__longest_above_median_frac,0.015681438303892098
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__shape__q90,0.015522636091286951
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__shape__q75,0.015095292999713026
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__shape__q75,0.014488919349013876
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__base__min,0.01395177916123661
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__shape__median,0.013810343910710812
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__base__mean,0.013647822191085308
pain_high_4_plus,rheumapain,extra_trees,base_shape,acc_z__shape__q75,0.013037906217450842
pain_high_4_plus,rheumapain,extra_trees,base_shape,temperature__base__max,0.0128931186368899
pain_high_4_plus,rheumapain,extra_trees,base_shape,eda__base__last,0.012853739513896253
pain_high_4_plus,rheumapain,extra_trees,base_shape,acc_x__base__mean,0.010966135814093189
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,bvp__shape__autocorr_05s,0.5313211381049596
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_x__shape__longest_below_median_frac,0.47400994816448233
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,bvp__shape__autocorr_2s,0.39191704592880805
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,eda_x_temperature__coupling__correlation,0.3680517420635999
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,bvp__base__max,0.34035006373975396
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_mag__shape__autocorr_2s,0.3393132315128793
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_y__shape__kurtosis,0.3138629218780143
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_z__shape__wavelet_energy_1,0.3100271329082219
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,eda__shape__longest_below_median_frac,0.30545169111926207
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_x__shape__wavelet_energy_2,0.30241784579084624
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,temperature__shape__max_time_fraction,0.2877005996117897
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_mag__shape__autocorr_05s,0.28699765135978844
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_x__shape__autocorr_025s,0.2849006388199019
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,bvp__shape__high_band_power,0.2772413743095433
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,bvp__shape__mid_band_power,0.27724137430954326
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,bvp__shape__autocorr_1s,0.27670541696537526
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,eda__shape__rms_z,0.27669415873936637
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,eda__base__min,0.2736350674270932
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_mag__shape__kurtosis,0.2719173674860317
pain_high_4_plus,rheumapain,logistic,base_shape_coupling,acc_y__shape__longest_above_median_frac,0.2642314531317035
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__base__min,0.018204963602857137
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__shape__q25,0.017805760477218824
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__shape__q10,0.017488065988005348
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__base__last,0.01720479668766149
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__longest_below_median_frac,0.017075577807057093
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__base__mean,0.01689573580441327
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__shape__q75,0.016746755552215976
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__longest_above_median_frac,0.016501433761009127
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__base__max,0.015473982467437836
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__q10,0.015394622460259888
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__median,0.01516535201806064
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__shape__median,0.014186580329545584
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__base__last,0.014143596100496467
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__base__min,0.014037324209078245
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__q75,0.013933341307670478
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__q90,0.013737736018171205
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__base__mean,0.013342200725755949
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,eda__shape__q25,0.01299080335061186
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,temperature__shape__q90,0.012414197778782592
pain_high_4_plus,rheumapain,extra_trees,base_shape_coupling,acc_x__base__mean,0.010565446533133285
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_y__shuffle__spectral_entropy,0.5853742364311711
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_mag__shuffle__kurtosis,0.44672992105682835
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_x__shuffle__median_crossings,0.3745863023334255
pain_high_4_plus,rheumapain,logistic,base_shuffle,bvp__shuffle__wavelet_energy_1,0.36824249186476055
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_z__shuffle__longest_above_median_frac,0.35228727341239374
pain_high_4_plus,rheumapain,logistic,base_shuffle,bvp__shuffle__dominant_frequency,0.33359124744478647
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_y__shuffle__max_time_fraction,0.329917816844549
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_y__shuffle__wavelet_energy_2,0.32856590773324557
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_mag__base__mean,0.32792045438192763
pain_high_4_plus,rheumapain,logistic,base_shuffle,bvp__shuffle__q75,0.31949092898287285
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_x__shuffle__mid_band_power,0.31722781545820433
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_x__shuffle__high_band_power,0.3172278154582041
pain_high_4_plus,rheumapain,logistic,base_shuffle,bvp__shuffle__longest_below_median_frac,0.3170802371078966
pain_high_4_plus,rheumapain,logistic,base_shuffle,temperature__shuffle__mad,0.30337231451384994
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_z__shuffle__autocorr_2s,0.2982758380827356
pain_high_4_plus,rheumapain,logistic,base_shuffle,eda__shuffle__median_crossings,0.2930795360541114
pain_high_4_plus,rheumapain,logistic,base_shuffle,bvp__shuffle__kurtosis,0.2878951046560442
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_mag__shuffle__autocorr_2s,0.28187489099732893
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_mag__shuffle__max_time_fraction,0.2813134597876685
pain_high_4_plus,rheumapain,logistic,base_shuffle,acc_mag__shuffle__late_minus_early_z,0.279885461941186
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__q10,0.019562177960253432
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__q90,0.018670597577525833
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__shuffle__q25,0.018552806555112388
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__base__mean,0.01761204671719218
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__shuffle__q75,0.017569692434728366
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__shuffle__q10,0.017499785331227494
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__base__last,0.01742748363272012
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__q25,0.01733881700517905
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__shuffle__median,0.01618260361302841
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__longest_below_median_frac,0.015608009394690422
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__shuffle__q90,0.015360657178638739
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__median,0.015206796423853006
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__base__max,0.015058186962028607
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__q75,0.015001734202872773
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__base__mean,0.014524707661764644
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,temperature__base__min,0.013095718871312315
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__base__last,0.01267696716904349
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__base__max,0.01242524257233557
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,acc_z__shuffle__q75,0.012311137090948155
pain_high_4_plus,rheumapain,extra_trees,base_shuffle,eda__shuffle__median_crossings,0.011749459565492188
pain_high_4_plus,rheumapain,logistic,base_reverse,bvp__reverse__autocorr_05s,0.6280502235366697
pain_high_4_plus,rheumapain,logistic,base_reverse,eda__reverse__max_time_fraction,0.4765031963923807
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_x__reverse__longest_below_median_frac,0.47338839121858545
pain_high_4_plus,rheumapain,logistic,base_reverse,bvp__reverse__autocorr_2s,0.4345480621908561
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_y__reverse__kurtosis,0.3970414893046331
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_mag__reverse__autocorr_2s,0.35840944758185234
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_x__reverse__min_time_fraction,0.3476942791287092
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_z__reverse__wavelet_energy_1,0.3345102047264352
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_mag__reverse__kurtosis,0.3255097307206013
pain_high_4_plus,rheumapain,logistic,base_reverse,bvp__base__max,0.3170898832931041
pain_high_4_plus,rheumapain,logistic,base_reverse,temperature__reverse__autocorr_2s,0.3135353486184947
pain_high_4_plus,rheumapain,logistic,base_reverse,temperature__reverse__max_time_fraction,0.3110944871862588
pain_high_4_plus,rheumapain,logistic,base_reverse,bvp__reverse__autocorr_1s,0.3049257154508279
pain_high_4_plus,rheumapain,logistic,base_reverse,acc_mag__reverse__spectral_entropy,0.29976007918030634
pain_high_4_plus,rheumapain,logistic,base_reverse,eda__reverse__rms_z,0.2985933321533667
pain_high_4_plus,rheumapain,logistic,base_reverse,bvp__reverse__median_crossings,0.29558089733393683
pain_high_4_plus,rheumapain,logistic,base_reverse,bvp__reverse__median,0.29178551304248346
pain_high_4_plus,rheumapain,logistic,base_reverse,eda__base__min,0.29060772952386366
pain_high_4_plus,rheumapain,logistic,base_reverse,eda__reverse__longest_below_median_frac,0.2822847196992436
pain_high_4_plus,rheumapain,logistic,base_reverse,eda__base__mean,0.27794095254443235
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__reverse__q10,0.019539493340899015
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__base__mean,0.019115234949001463
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__reverse__longest_below_median_frac,0.018847005193767946
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__reverse__q90,0.018564969197005433
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__reverse__q25,0.018248191326113803
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__reverse__q10,0.018034471520347845
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__reverse__q25,0.01714440655071749
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__reverse__q75,0.016240799590280824
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__base__last,0.01573386515881784
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__reverse__longest_above_median_frac,0.01530608424954126
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__reverse__q75,0.014947686901714071
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__reverse__median,0.014715284713115446
pain_high_4_plus,rheumapain,extra_trees,base_reverse,eda__base__mean,0.014358061378676196
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__reverse__median,0.014193160125778878
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__reverse__q90,0.013983823668079617
pain_high_4_plus,rheumapain,extra_trees,base_reverse,temperature__base__min,0.01373674723757053
