task,dataset_id,split,model,feature_set,train_rows,test_rows,feature_count,prevalence,auc,average_precision,brier
pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_temporal_coupling,154,193,125,0.5803108808290155,0.5240299823633157,0.6059758745865416,0.2543820521301219
pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_temporal_shuffle,154,193,116,0.5803108808290155,0.5801366843033511,0.6304025110624596,0.30546528720294164
pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_temporal_shuffle,154,193,116,0.5803108808290155,0.5814594356261023,0.6155446787102774,0.24260103333820132
pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_temporal_reverse,154,193,116,0.5803108808290155,0.4829144620811288,0.5586447859506344,0.36166811478786626
pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_temporal_reverse,154,193,116,0.5803108808290155,0.5307539682539683,0.6050329540774144,0.25522635352632245
pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_shape,154,193,156,0.5803108808290155,0.4363977072310406,0.5477989729132193,0.3961403870999437
pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_shape,154,193,156,0.5803108808290155,0.5468474426807759,0.6255133661354875,0.2519217334279565
pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_shape_coupling,154,193,165,0.5803108808290155,0.4481922398589065,0.548188223404161,0.3942710114905008
pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_shape_coupling,154,193,165,0.5803108808290155,0.5422178130511462,0.6291922978949618,0.25141231297880823
pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_shuffle,154,193,156,0.5803108808290155,0.5570987654320988,0.6042206485878148,0.32190732639760805
pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_shuffle,154,193,156,0.5803108808290155,0.6022927689594356,0.6567474277412993,0.23972696331960597
pain_high_4_plus,silver_pain,group_subject_cv,logistic,base_reverse,154,193,156,0.5803108808290155,0.44411375661375657,0.5385293053204148,0.3932981501770569
pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,base_reverse,154,193,156,0.5803108808290155,0.5458553791887124,0.6319160696642643,0.2518328836155859
pain_high_4_plus,silver_pain,group_subject_cv,logistic,quality_only,154,193,12,0.5803108808290155,0.5598544973544973,0.5986007333469386,0.23802280314405289
pain_high_4_plus,silver_pain,group_subject_cv,extra_trees,quality_only,154,193,12,0.5803108808290155,0.5954585537918872,0.6308541514798462,0.23705487720489624
stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base,408,510,45,0.35294117647058826,0.8954882154882156,0.8331602847747128,0.12594339829058593
stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base,408,510,45,0.35294117647058826,0.972996632996633,0.9556663150302717,0.08242641816617534
stress_vs_exercise,induced_stress_exercise,group_subject_cv,logistic,base_distribution,408,510,135,0.35294117647058826,0.8914309764309765,0.8352340721585555,0.13179676307992025
stress_vs_exercise,induced_stress_exercise,group_subject_cv,extra_trees,base_distribution,408,510,135,0.35294117647058826,0.9782154882154883,0.9653402439187602,0.07154015032156358
